CodInep	nota
33037965	870,4293885
33038015	720,1308661
33038040	694,8718356
33038120	806,5795869
33038201	708,0343093
33038228	650,0937774
33038244	929,1084824
33038473	504,8951829
33038538	528,9055916
33038716	411,0255766
33038791	704,8742737
33038813	494,4929472
33038872	751,9236544
33038880	927,3346037
33038902	658,8513963
33038910	806,6961596
33038929	530,525674
33039062	605,9299828
33039070	695,0539207
33039089	741,4869612
33039097	495,7725239
33039143	510,1682489
33039151	900,3397599
33039160	838,3566619
33039321	935,6791056
33039356	498,5360868
33039402	671,7170952
33039429	724,7809509
33039542	600,9367929
33039569	486,609749
33039585	835,4679466
33039593	629,1922431
33039941	742,9187326
33039976	698,9957942
33039992	476,7947168
33040010	682,0124082
33040028	689,9218802
33040060	642,3082427
33040117	666,2698846
33040125	870,6318078
33040141	658,6868938
33040150	704,5155567
33040168	594,8726942
33040192	881,5304408
33040214	940,4950251
33040230	618,9375795
33040290	885,406563
33040346	874,3060787
33040400	409,2948515
33040427	846,27388
33040486	776,5398061
33040508	868,6247903
33040516	467,721733
33040540	744,7035492
33040575	846,139551
33040591	742,7839649
33040605	720,2297057
33040656	664,1526094
33040664	806,4958215
33040745	773,0965912
33040753	867,884035
33040770	759,4856931
33040788	394,1741804
33040800	977,806086
33040818	812,6846056
33040826	633,5399417
33040869	871,019518
33040885	890,8940501
33040893	775,9080251
33040907	707,1303311
33040923	747,1269843
33040940	678,5697934
33040958	464,0781187
33040966	658,2355593
33040974	750,4719473
33040990	613,5798817
33041008	490,4287338
33041016	608,2348102
33041105	732,3368205
33041121	540,23473
33041130	776,0288229
33041148	499,8901762
33041172	818,0339717
33041210	662,2268013
33041237	666,921931
33041245	595,8331747
33041253	757,7802836
33041261	712,7700484
33041326	896,0420691
33041385	808,2669293
33041474	571,172301
33041482	728,8128748
33041504	560,2350701
33041512	610,6514254
33041539	463,9216256
33041547	545,4433975
33041563	631,3609832
33041580	655,446992
33041601	953,732692
33041628	759,9291707
33041695	809,8251787
33041717	484,5927013
33041733	464,2763942
33041776	811,6891791
33041784	519,7644343
33041806	414,9188799
33041911	672,0375692
33041970	845,2722216
33042071	529,654014
33042349	622,3831331
33042373	657,1699657
33042381	572,1006464
33042390	812,9381081
33042403	885,2926307
33042420	620,8818269
33042438	639,6679301
33042454	720,8834402
33042462	720,3008839
33042519	922,3421707
33042527	933,5086385
33042543	644,5431637
33042560	695,2057486
33042578	862,1608862
33042594	605,6301238
33042624	633,7149474
33042667	806,6004374
33042683	810,511437
33042691	607,2516946
33042705	575,3135362
33042721	916,0026542
33042730	526,4214892
33042748	551,3019348
33042756	651,350514
33042764	650,3541202
33042772	782,8025521
33042780	804,217859
33042799	705,9904439
33042802	619,6705503
33042829	855,9628328
33042837	651,5630618
33042888	499,4784815
33042896	450,7761935
33042918	659,3168235
33042926	585,36838
33042950	511,0170307
33042969	524,0031494
33043019	532,4976661
33043043	750,071806
33043051	657,3577539
33043086	767,8947441
33043132	776,206179
33043159	887,9817444
33043353	769,6656235
33043361	398,5994396
33043400	511,5617292
33043493	908,5252989
33043540	662,0398137
33043558	764,8923976
33043590	876,2551959
33043612	524,359135
33043663	684,0542019
33043728	533,7111052
33043736	801,3577
33043752	736,2539133
33043760	693,2578762
33043779	932,944521
33043906	584,6836941
33043965	576,525595
33043981	679,7307377
33044031	475,6381756
33044147	744,4255936
33044155	653,8186393
33044210	851,9106152
33044309	775,8510702
33044317	540,8090426
33044325	544,7568937
33044333	774,8320557
33044341	588,5806306
33044350	607,9964486
33044376	634,7212421
33044384	591,1305531
33044406	644,4386413
33044422	400,9330368
33044430	750,5208257
33044457	442,0937211
33044465	702,1649534
33044473	756,5453989
33044694	690,9179472
33044708	800,5465936
33044830	841,4024928
33044856	592,1840554
33044864	741,0682783
33044872	626,34861
33044880	404,2003698
33044899	543,9624778
33044929	670,4308866
33044953	708,4266373
33044961	871,9790754
33044970	721,8882219
33044996	755,0089558
33045062	821,9886611
33045070	714,2569221
33045089	549,1481826
33045119	701,3419769
33045178	849,903171
33045186	784,3485806
33045194	644,52048
33045267	786,5040792
33045291	417,0100327
33045330	682,8455696
33045372	768,9388338
33045410	579,8748963
33045437	791,8606714
33045445	632,3889312
33045470	538,6343177
33045496	705,5531174
33045500	568,4361502
33045518	560,916664
33045542	729,4094062
33045550	809,2383932
33045569	668,7064846
33045577	463,0282617
33045593	720,6849848
33045640	833,5529805
33045666	768,9942027
33045674	741,1205689
33045755	652,7103273
33045801	772,7281975
33045828	806,2103649
33045844	719,2173611
33045860	753,8172664
33045925	927,272422
33046050	709,0327697
33046077	744,5419613
33046107	851,7802628
33046131	627,7123099
33046158	711,1699388
33046174	754,2352074
33046182	853,5901199
33046220	635,3883652
33046247	855,3190225
33046263	738,6052696
33046271	311,7675273
33046301	631,0122072
33046328	543,0332637
33046344	786,9935471
33046379	843,1939898
33046387	890,5063427
33046409	855,3686252
33046492	735,6965001
33046514	597,2622084
33046522	641,1154762
33046530	785,3900925
33046549	840,3916672
33046565	739,583366
33046573	750,66996
33046581	613,9779969
33046590	786,4013106
33046603	681,3220838
33046620	815,1400012
33046654	602,4432698
33046662	752,5423804
33046670	437,7127795
33046743	670,9618811
33046751	553,1094773
33046778	791,1696498
33046786	828,9359665
33046794	564,340322
33046808	640,0506213
33046816	758,2418258
33046824	688,1575772
33046867	380,0964544
33046883	721,9238492
33046891	630,9796788
33047243	800,5648545
33047251	888,1622889
33047278	532,4136832
33047286	664,6674542
33047294	688,0347407
33047308	800,2151464
33047316	706,4524178
33047324	758,4274109
33047332	672,7015176
33047340	569,6770551
33047375	693,3665858
33047383	741,2335621
33047413	830,6016208
33047430	876,077237
33047464	777,4683253
33047537	563,6118352
33047553	865,9536099
33047561	513,1221455
33047650	908,6482457
33047669	830,9132023
33047685	834,5740723
33047707	741,5591475
33047758	805,0632705
33047774	652,3244941
33047782	796,4654625
33047790	869,3178212
33047839	584,5413426
33047855	550,375396
33047863	658,6957296
33047898	664,3287678
33047910	723,0103409
33047928	547,5158861
33047936	804,2780173
33047944	746,531139
33047960	514,390747
33047979	625,3321498
33048029	659,7021188
33048037	775,8011543
33048053	688,6096083
33048126	751,4796411
33048274	549,189531
33048282	460,1579424
33048290	505,4968939
33048304	444,8021811
33048312	794,5796233
33048320	677,7403412
33048339	746,0161893
33048347	561,1939099
33048355	497,8181532
33048398	721,4839491
33048410	761,66483
33048428	684,2036212
33048444	579,0823321
33048452	778,3540106
33048460	657,6025332
33048479	431,2633238
33048487	507,6967037
33048495	493,8194174
33048509	653,2357461
33048622	536,7220479
33048649	826,5957199
33048690	864,3756612
33048703	799,177382
33048711	534,4059181
33048797	818,6010212
33048819	914,4253689
33048835	650,8019898
33048843	422,4572131
33048851	917,4746237
33048860	784,2869863
33048878	561,9016898
33048886	793,3903184
33048908	948,5993421
33048916	541,2924482
33048924	708,5868277
33048932	720,7678584
33048940	826,3553692
33048959	626,5981058
33048967	823,2634738
33048991	752,3229331
33049017	595,5637835
33049025	708,173041
33049033	863,0663596
33049041	812,3627281
33049050	364,7973652
33049068	198,1444373
33049076	661,0335776
33049092	706,1483441
33049106	851,1163367
33049114	592,0390619
33049149	722,631309
33049157	689,2273988
33049165	678,1059314
33049190	807,1570412
33049220	556,7477588
33049246	675,7870858
33049254	591,0404919
33049289	691,9906064
33049300	818,4193616
33049319	467,7531209
33049327	761,7079638
33049343	678,8421208
33049394	767,3930986
33049408	827,5548543
33049416	666,1109245
33049424	796,3711395
33049475	782,3764157
33049483	517,7107399
33049513	695,4841282
33049637	698,4401291
33049661	517,4998082
33049670	817,0178694
33049688	935,1241839
33049696	439,9886955
33049700	661,8155569
33049718	600,7723342
33049726	712,414463
33049734	644,8267302
33049742	762,6052499
33049777	697,1760877
33049785	807,9757246
33049793	698,0716235
33049807	794,4343593
33049815	691,6572726
33049920	780,0338213
33049947	674,3859258
33049955	579,6505339
33049963	609,2912159
33049980	686,1116497
33049998	805,4193828
33050015	534,4139184
33050023	465,6270183
33050031	607,0730967
33050040	861,2135206
33050058	825,3474017
33050074	380,6775287
33050104	408,269117
33050112	740,3308409
33050147	660,2380717
33050163	576,5912961
33050171	601,2043071
33050180	408,6137138
33050198	703,1970464
33050201	695,2525349
33050244	934,8957963
33050260	797,4136716
33050279	572,7007816
33050309	460,5372906
33050333	752,7752815
33050376	773,4396689
33050422	711,3121141
33050430	872,1165998
33050473	868,6544496
33050490	612,2921004
33050503	972,4259844
33050511	851,0467569
33050546	531,0483997
33050554	630,1295104
33050562	729,8764219
33050570	939,1351629
33050597	657,8394473
33050619	608,2573734
33050635	596,0362891
33050651	812,4087911
33050660	636,3581872
33050678	667,2342783
33050708	506,6856364
33050724	736,8606699
33050767	677,084039
33050791	671,9893024
33050805	741,2546614
33050813	666,6745865
33050830	916,3440329
33050848	580,043182
33050880	921,4381438
33050899	728,7847254
33050902	662,5850644
33050910	953,2245234
33050945	497,7533158
33050953	642,8491448
33051011	748,1412289
33051038	683,474062
33051062	812,2819141
33051070	674,6889272
33051097	570,538434
33051100	846,4732072
33051127	533,818837
33051259	742,827133
33051305	543,3518612
33051313	646,8384062
33051321	907,7310537
33051348	591,7180057
33051356	523,0989308
33051380	674,2348548
33051429	471,8019656
33051437	922,6628101
33051518	641,1370812
33051585	773,5641491
33051623	756,574015
33051640	644,2752011
33051666	881,5190589
33051682	780,5330291
33051690	900,9963446
33051704	878,5481893
33051739	659,695046
33051771	758,0581405
33051801	935,2828482
33051810	757,8839919
33051828	526,2603869
33051844	766,8940717
33051852	614,4580769
33051879	778,7341183
33051887	733,2332893
33051950	823,2697752
33052034	959,8008701
33052182	781,951859
33052255	538,8095516
33052379	545,1832267
33052417	809,3289213
33052433	744,5217672
33052441	824,9849259
33052450	656,2303932
33052484	593,1286462
33052530	602,6750716
33052557	930,0361242
33052573	523,6784158
33052581	641,2785586
33052603	492,7026122
33052620	522,5750885
33052638	735,8688506
33052662	648,6585113
33052786	394,4105806
33052816	794,8216343
33052832	698,3048221
33052867	782,1283663
33052891	789,7930841
33052913	696,9682808
33052930	834,0992637
33052964	676,2201152
33053014	791,2255833
33053065	661,467845
33053162	720,3446889
33053189	733,2662975
33053316	690,5645772
33053332	676,2921882
33053340	713,9174304
33053359	897,0304612
33053367	905,726745
33053383	479,381552
33053391	464,5561457
33053413	823,061598
33053448	593,579662
33053456	621,6910625
33053480	738,3877847
33053529	786,4272638
33053545	588,6958176
33053596	454,7445587
33053600	960,7932134
33053618	923,9715596
33053693	752,2516974
33053715	675,258424
33053723	759,8819949
33053731	645,0957208
33053758	676,5203427
33053774	646,9614645
33053820	766,2093689
33053847	532,7776024
33053863	703,1292542
33053898	810,5696345
33053901	655,0218413
33053910	753,0659524
33053952	444,2476667
33054045	746,3576929
33054070	613,1054517
33054118	498,0244857
33054126	745,4415064
33054177	711,9280403
33054185	776,3062726
33054215	708,8581239
33054223	736,1099874
33054274	714,4436711
33054347	495,1887288
33054380	862,0450412
33054410	783,6254818
33054495	643,3064068
33054517	432,9476598
33054525	543,4569268
33054576	648,5104241
33054584	400,1592704
33054592	800,8567288
33054606	658,8242279
33054614	952,1883403
33054630	502,7488829
33054681	777,2620781
33054711	652,3763016
33054738	897,0079647
33054746	873,2540703
33054754	711,2425766
33054762	728,2141397
33054770	709,8420726
33054789	637,7930709
33054835	811,9149732
33054843	974,5646121
33054851	867,4089268
33054916	722,6337588
33054932	868,7575589
33054967	662,7073392
33054983	719,6655783
33055025	788,8179921
33055033	721,0684928
33055041	836,2530001
33055050	604,4873216
33055068	616,3392742
33055076	696,6965441
33055092	884,6143976
33055149	580,0265297
33055157	411,1046461
33055190	540,081629
33055220	945,961641
33055238	800,8173097
33055297	963,4654707
33055300	638,287037
33055343	906,1631423
33055378	751,2809737
33055416	435,5199075
33055459	692,7132715
33055483	493,6774282
33055491	575,4126487
33055610	618,1519953
33055629	872,6684197
33055637	535,7773893
33055645	561,0077949
33055653	287,0475948
33055670	681,8627518
33055696	642,1845237
33055700	499,0194992
33055726	789,7134439
33055734	727,8520142
33055742	619,184736
33055750	730,1176146
33055769	490,7631854
33055785	803,5989942
33055793	909,4463416
33055815	365,4947635
33055866	585,836745
33055874	890,7345861
33055882	649,8086344
33055890	513,4672348
33055920	524,328103
33055939	735,7238928
33055947	783,7191383
33055955	505,0793206
33055980	637,5486748
33055998	842,8505433
33056021	789,2638843
33056072	552,7131232
33056080	859,3484703
33056102	769,3391813
33056293	743,2264883
33056315	679,2611748
33056323	808,4082353
33056358	808,7153095
33056382	943,3278538
33056390	819,8525213
33056420	894,9266631
33056447	618,2656202
33056471	832,1944923
33056480	702,079394
33056498	711,7085612
33056501	648,936993
33056510	490,1996122
33056528	604,8496006
33056560	310,4350839
33056587	852,060109
33056595	431,5793496
33056609	636,4244666
33056650	601,6185218
33056684	904,8553308
33056722	700,9095619
33056730	512,0531398
33056749	676,8483505
33056757	460,0686075
33056765	747,3964919
33056773	688,0139028
33056790	425,1600539
33056803	559,1915477
33056811	486,053543
33056820	759,474328
33056846	890,9820432
33056862	851,9674215
33056927	796,9558693
33056935	656,9354711
33056943	673,5865487
33057010	673,8908271
33057044	872,4979829
33057052	636,0949751
33057095	746,1892576
33057109	722,7935988
33057117	721,8089512
33057176	945,8799939
33057206	787,7884118
33057214	526,4329066
33057222	657,0857464
33057249	667,5887016
33057273	866,4896139
33057338	610,9054504
33057419	787,8117224
33057427	643,8275887
33057451	676,0049071
33057478	453,592593
33057508	654,5667131
33057516	611,5383957
33057583	591,9114682
33057664	722,3278347
33057702	655,7725342
33057745	434,4746086
33057788	371,9811743
33057800	596,1932169
33057818	576,4340835
33057915	851,5626815
33057923	483,5058688
33057982	614,3417089
33058083	865,6948773
33058130	606,3992617
33058148	604,3283862
33058164	667,8059417
33058180	718,1094684
33058199	339,0585427
33058202	882,0863488
33058210	625,3044497
33058229	610,7132221
33058237	520,9685397
33058245	831,758859
33058261	563,8932347
33058270	708,4615428
33058288	599,0932643
33058300	581,7331138
33058318	604,9784239
33058326	713,419233
33058334	451,1266656
33058342	885,7109582
33058350	677,6941011
33058369	768,4334293
33058377	756,4742941
33058385	656,874675
33058393	915,3775205
33058407	920,5959289
33058423	495,0103407
33058431	935,4849778
33058440	532,2382649
33058458	572,1738794
33058466	854,2967519
33058474	689,161637
33058482	859,3706422
33058504	752,9547911
33058563	562,217792
33058571	814,5409585
33058580	489,7731959
33058601	612,7675855
33058610	732,261649
33058636	945,3480801
33058652	642,2332789
33058679	862,0705211
33058695	660,4480532
33058709	585,4803398
33058733	482,5695038
33058741	913,1900697
33058750	766,5717901
33058768	646,7107895
33058776	580,3289597
33058784	799,0277863
33058806	855,7361546
33058814	586,1184857
33058849	770,5698804
33058857	517,7609586
33058873	417,2172059
33058881	453,1439489
33058946	917,5964859
33058954	827,3026047
33058989	761,2137169
33059012	796,8229907
33059039	685,4856049
33059055	664,0318603
33059110	769,4182299
33059152	873,3296418
33059209	824,1719959
33059225	574,1174239
33059241	539,7592943
33059284	384,0661543
33059306	481,4749538
33059322	618,324594
33059330	562,6180506
33059357	783,6324118
33059373	494,4380316
33059381	808,5669066
33059403	702,4630452
33059411	816,3534642
33059446	787,2217014
33059454	815,5717825
33059462	565,56549
33059470	525,6317807
33059519	641,8176013
33059535	803,3395996
33059551	413,8376359
33059586	672,3734003
33059594	522,1394981
33059624	736,942876
33059640	712,6063049
33059659	740,5361148
33059683	697,7327015
33059691	683,7855479
33059721	705,6070493
33059748	851,9285465
33059756	873,3730798
33059772	754,3445372
33059799	723,1856162
33059802	719,0767368
33059837	749,0588385
33059853	756,9925976
33059870	568,1688457
33059900	588,1623509
33059926	814,2534712
33059934	646,6891981
33059942	634,3838528
33059950	774,9250492
33059969	728,1077317
33059985	738,2140405
33060002	493,632187
33060045	695,5767815
33060053	776,0661445
33060070	592,6387116
33060100	811,0910731
33060126	802,1130361
33060142	485,469002
33060169	948,1048897
33060177	554,6684198
33060185	635,1620566
33060193	595,2406308
33060240	575,730922
33060258	581,965657
33060266	651,5832601
33060274	660,9338486
33060312	867,1267517
33060320	826,339005
33060347	599,1589649
33060355	700,8220564
33060371	719,1112605
33060380	675,0224046
33060568	550,4391452
33060673	739,1914468
33060690	474,8807025
33060711	415,6462647
33060720	467,9587894
33060738	414,1361745
33060746	370,8905072
33060754	525,8681111
33060797	778,3734181
33060800	568,2937487
33060819	867,2314178
33060827	637,3092105
33060835	683,2497331
33060843	833,9362477
33060860	383,0092958
33060878	634,3918117
33060916	794,5175897
33060940	809,6781742
33061017	898,547941
33061025	755,9331416
33061050	738,215934
33061068	970,0870152
33061076	730,3596653
33061084	648,2607391
33061092	644,6296154
33061106	708,7331684
33061122	680,8215034
33061149	819,6687834
33061165	863,7236584
33061173	613,2202756
33061181	931,9303703
33061203	734,6556703
33061238	605,7702567
33061246	730,428417
33061254	625,4196614
33061327	675,4102398
33061343	759,8997241
33061360	863,3481657
33061432	497,7634555
33061629	657,7927615
33061653	412,0397267
33061670	961,25238
33061718	370,8552648
33061742	549,9114336
33061750	963,822047
33061866	873,4122405
33061874	630,3646052
33061882	852,6709907
33061890	770,3431697
33061920	807,0343965
33061939	355,0247404
33061998	681,3646746
33062030	361,6974738
33062056	779,9545495
33062080	697,1224139
33062102	903,0232332
33062110	651,6926258
33062161	903,6762665
33062196	802,9639623
33062226	698,8394249
33062234	636,4811653
33062250	788,6597708
33062277	353,2602381
33062293	638,6037822
33062340	597,7559365
33062358	456,37229
33062374	617,7848532
33062412	646,1400979
33062420	335,3284358
33062439	651,1592307
33062447	652,812631
33062455	927,1867241
33062463	495,7920091
33062498	904,8943629
33062501	652,3887252
33062510	716,8963461
33062536	809,7039388
33062544	513,7022571
33062587	624,1575727
33062609	883,0509841
33062633	520,4659201
33062668	859,2142304
33062676	781,4701844
33062706	617,9990255
33062714	715,2206618
33062757	538,9612565
33062765	826,8538152
33062773	523,8615023
33062781	824,9095846
33062790	727,4364558
33062803	734,1276823
33062854	694,506849
33062862	973,8145753
33062889	790,4840596
33062919	672,8937395
33062927	822,1013393
33062951	598,4249703
33062978	838,6690661
33063044	977,9761622
33063052	526,2453149
33063060	531,6301971
33063095	613,4213102
33063109	728,1378542
33063117	743,474522
33063125	693,0964616
33063133	769,2834185
33063141	533,1840191
33063150	607,963921
33063168	530,2834492
33063176	794,0095704
33063184	710,9440778
33063192	538,858463
33063206	416,8547842
33063214	597,5111274
33063222	676,1159501
33063265	703,2184184
33063273	840,8174298
33063311	551,6147864
33063354	590,413383
33063370	487,7479355
33063389	556,1508966
33063397	652,0766033
33063400	608,8508725
33063419	730,3024268
33063460	811,3151543
33063486	762,019475
33063494	771,6571237
33063516	653,9484172
33063524	861,7366077
33063532	928,2631673
33063540	630,4269653
33063559	603,4480887
33063575	891,4485318
33063613	457,5240578
33063648	562,567387
33063656	533,0550709
33063699	649,2281621
33063702	804,9997729
33063710	760,6841868
33063729	482,1052917
33063770	759,2598827
33063826	618,553438
33063834	849,362707
33063877	811,371103
33063893	754,4059194
33063958	556,6767671
33063974	587,1485785
33063990	639,8953854
33064024	800,0783212
33064032	620,9521634
33064040	605,6065676
33064059	660,1513551
33064067	706,5866458
33064075	554,076441
33064083	677,6933722
33064091	752,9061611
33064105	811,3576871
33064113	711,2224304
33064121	674,3453742
33064130	644,9549646
33064148	784,2921916
33064156	826,2128148
33064164	715,6849183
33064172	871,1097498
33064180	769,6310549
33064199	553,3510113
33064202	697,6475481
33064210	732,6300854
33064229	925,771539
33064253	866,0084648
33064369	405,5733269
33064377	717,1237107
33064385	786,6088994
33064393	620,4790674
33064440	848,2198725
33064504	672,147078
33064580	476,4619093
33064601	865,7357599
33064628	956,482694
33064636	673,2154844
33064644	721,9812418
33064652	933,4235673
33064709	779,8007205
33064717	548,2234361
33064768	810,3748826
33064792	829,262964
33064849	625,0763892
33064865	634,0796179
33064873	772,8018586
33064903	527,1612487
33064911	582,1909545
33064946	838,3280752
33064954	619,075961
33064962	841,7259531
33064970	602,7293467
33064989	496,607466
33064997	743,9684956
33065004	648,3767207
33065012	555,2050357
33065020	626,3596737
33065039	638,7613383
33065055	671,0355076
33065071	930,1991684
33065128	919,5794833
33065144	739,0071559
33065152	726,7142349
33065187	656,397735
33065195	786,255724
33065217	700,2724582
33065225	780,3567983
33065250	725,8857527
33065268	617,9248622
33065276	864,6978187
33065284	912,2359958
33065292	544,9804171
33065314	509,1273784
33065357	542,0677268
33065365	774,8920558
33065403	465,0060879
33065411	939,1097823
33065543	698,0500732
33065586	598,3217789
33065594	454,9661666
33065608	466,843757
33065616	754,0187431
33065624	862,8824788
33065632	462,3995357
33065640	819,605715
33065659	873,8566581
33065667	648,5294272
33065675	827,3403194
33065683	779,3797898
33065691	554,2344528
33065705	664,7680351
33065713	731,0965291
33065721	794,1068177
33065730	534,4609641
33065748	581,6122109
33065756	548,3024143
33065772	496,2357339
33065780	660,3557305
33065799	743,2371488
33065802	611,1772622
33065810	834,1151817
33065837	637,3482573
33065888	783,2610042
33065950	889,0279729
33065985	817,6735215
33065993	571,7257195
33066019	657,7185844
33066043	827,3411365
33066060	874,5167525
33066078	658,7823856
33066094	830,9636882
33066124	639,6576972
33066140	743,8366898
33066191	638,847567
33066205	529,5012661
33066213	488,0258382
33066221	783,2685589
33066230	862,7675348
33066248	761,3809762
33066256	676,0204796
33066264	680,3855146
33066272	521,609822
33066280	741,2546047
33066299	484,6280513
33066302	480,3875762
33066310	691,989326
33066329	297,2836876
33066337	513,5518895
33066345	557,4837279
33066353	630,9731181
33066400	636,4702288
33066442	777,3702607
33066477	780,2229592
33066507	493,9334924
33066515	787,4510283
33066523	641,8293354
33066540	887,7112858
33066566	568,0373113
33066590	701,2561277
33066612	730,1093314
33066620	663,4551058
33066671	752,6986106
33066698	774,0890984
33066728	546,446638
33066744	874,6895125
33066752	664,6686178
33066787	652,3613813
33066809	725,195785
33066930	802,697507
33066965	587,735817
33066973	832,8532836
33066981	977,4803524
33066990	627,0690865
33067031	761,7898157
33067058	862,5786192
33067066	570,0489218
33067074	466,1136391
33067090	752,6826682
33067104	605,5520278
33067112	547,9942703
33067139	530,6104605
33067147	910,5138154
33067155	365,8226263
33067163	746,3066155
33067171	681,9715934
33067180	841,1454944
33067198	573,2448611
33067201	745,2346498
33067228	553,5989838
33067236	756,4536689
33067244	782,6140117
33067252	686,3162328
33067279	726,1715004
33067376	808,5494932
33067449	635,5973293
33067511	474,4575895
33067570	682,250414
33067589	718,0228247
33067643	676,9695181
33067660	632,2075302
33067678	558,3609744
33067686	563,2821567
33067694	681,1782828
33067716	372,7130686
33067732	608,4696705
33067783	681,8993115
33067791	554,0147392
33067813	579,5673617
33067821	786,9479786
33067830	818,9609164
33067856	745,7206983
33067864	612,7835157
33067872	575,5332747
33067880	554,4137619
33067929	726,3754512
33067937	547,0796621
33067996	574,7729482
33068011	628,7232402
33068178	601,3870264
33068208	900,0774191
33068216	717,6568154
33068224	659,1854544
33068232	749,20642
33068259	845,1416652
33068267	449,7407128
33068275	720,9312759
33068283	949,7610643
33068291	586,2658838
33068305	689,9119348
33068313	821,8066457
33068321	808,8331425
33068330	823,2424688
33068356	790,3037213
33068364	901,4552082
33068372	878,7587649
33068380	759,1084714
33068399	761,4197252
33068402	598,2592906
33068410	856,9325964
33068470	720,5596551
33068488	730,0958148
33068534	741,7315703
33068593	653,049213
33068640	580,0084716
33068674	676,3365501
33068704	606,066282
33068712	734,1143243
33068720	456,6665022
33068739	650,4272933
33068747	597,4441017
33068755	670,2421935
33068780	537,1148135
33068798	432,2617443
33068801	840,8702504
33068844	731,8347715
33068852	768,7586435
33068895	726,2632151
33068925	679,5364655
33069026	712,1026374
33069034	874,0216061
33069077	779,4226629
33069093	615,5100068
33069107	784,5227773
33069115	758,7067986
33069123	471,2256167
33069131	932,9475804
33069140	706,0883085
33069158	791,7710135
33069166	833,8134723
33069174	769,4439151
33069182	765,5790561
33069190	892,3886538
33069212	603,5800136
33069220	594,7672401
33069239	731,5002438
33069247	584,0513113
33069255	756,9424959
33069263	564,3315296
33069271	700,6780657
33069298	550,1714985
33069301	748,986823
33069310	540,1474574
33069328	674,1599439
33069336	755,8328663
33069344	477,6167327
33069352	811,1919578
33069379	729,4926901
33069387	691,8230805
33069395	601,1076177
33069409	836,7274924
33069417	698,3693175
33069433	609,1786274
33069441	483,8078862
33069450	461,7153032
33069476	764,8365162
33069514	845,7724322
33069522	751,0249043
33069549	643,2251891
33069565	542,5440749
33069590	517,2001752
33069611	592,238317
33069638	843,3560165
33069697	427,1614069
33069778	595,399823
33069794	683,5951841
33069808	699,0829605
33069816	563,880626
33069824	599,0368361
33069832	781,539763
33069859	816,8513487
33069921	561,3751432
33069930	387,1171249
33069948	844,8065163
33069956	912,7662361
33069964	520,7786185
33069999	520,6779599
33070008	847,8702217
33070059	776,1190572
33070083	921,5574894
33070091	605,3890628
33070113	830,5389614
33070148	576,5443196
33070156	944,7143482
33070164	523,1299316
33070172	602,0129129
33070199	748,4242294
33070326	679,7785446
33070334	780,4481404
33070350	623,0698071
33070393	500,2791806
33070415	684,3530569
33070423	717,802778
33070431	711,9392669
33070440	519,3618508
33070458	691,1963615
33070466	594,9346576
33070474	801,5574789
33070490	791,4154708
33070504	620,2024672
33070512	612,6548064
33070520	941,9841687
33070539	626,4150849
33070555	641,0367399
33070571	603,4145889
33070580	769,6193557
33070598	541,0530067
33070601	813,5189967
33070610	943,6835817
33070628	675,4600088
33070636	675,4208923
33070644	950,032173
33070660	735,5455872
33070679	614,6658595
33070687	458,1268244
33070695	757,5211681
33070717	834,1442062
33070733	680,9532247
33070741	811,7911715
33070750	720,9499388
33070768	659,3858987
33070776	674,5488398
33070784	756,3948306
33070792	789,6744906
33070814	490,8029431
33070822	782,5129286
33070830	706,5880095
33070849	563,2537384
33070857	579,0971644
33070865	747,7285377
33070873	974,2052915
33070890	572,2356236
33070946	861,3992614
33070954	835,5190897
33071012	663,5177387
33071055	859,6000348
33071071	867,1277127
33071101	546,1478505
33071128	792,6783422
33071160	823,7873486
33071179	692,6738555
33071195	706,0179284
33071225	668,6258129
33071241	682,8712032
33071276	756,7079272
33071306	864,9968718
33071330	785,8017153
33071349	701,5664978
33071357	745,7522838
33071390	745,4756888
33071403	679,765923
33071497	693,9124143
33071500	605,8244449
33071527	335,7253095
33071535	505,1837832
33071543	628,514112
33071551	691,0950818
33071560	744,7715609
33071578	708,6481252
33071586	698,6359046
33071594	652,7863615
33071616	862,2143769
33071632	792,8336897
33071659	974,1728226
33071683	623,1271792
33071713	401,7735017
33071721	662,7455784
33071748	945,0277166
33071756	773,4670313
33071829	806,8648463
33071837	794,0043136
33071926	867,5145955
33071969	608,1837493
33071993	863,6895207
33072043	524,0654974
33072205	660,9529096
33072248	582,5704696
33072280	492,7151494
33072337	715,7045511
33072370	799,3848287
33072396	899,4199193
33072400	562,7107608
33072426	694,3315043
33072434	785,6047222
33072507	703,4628702
33072515	734,9163872
33072523	760,6753479
33072531	603,166212
33072540	859,8600576
33072558	686,1728602
33072566	619,2402744
33072574	971,127733
33072582	576,9407042
33072590	537,4926972
33072604	870,5305662
33072639	446,1741258
33072647	706,8308556
33072655	738,6242948
33072663	705,4667814
33072671	613,1905225
33072680	673,7200108
33072698	604,3350645
33072701	802,253889
33072710	429,6464344
33072728	849,671465
33072736	550,5024527
33072744	630,8917493
33072752	713,0079205
33072760	535,7208943
33072779	557,8251749
33072787	479,1540081
33072795	652,3809708
33072817	610,3583013
33072825	545,1830251
33072833	742,5899127
33072841	898,5496337
33072850	668,9095594
33072868	827,8717831
33072884	967,3187249
33072892	577,8641198
33072906	403,7553134
33072914	940,8251542
33072922	710,3821475
33072930	472,407096
33072949	900,8199877
33072957	906,1277038
33072965	710,2129568
33072973	832,8302122
33072981	435,6253932
